age_insightface,gender_insightface,image
27,0,baker_asian_48.png
28,0,baker_asian_5.png
31,0,baker_asian_12.png
30,1,baker_asian_8.png
25,0,baker_asian_15.png
36,1,baker_asian_34.png
26,0,baker_asian_13.png
27,0,baker_asian_47.png
26,0,baker_asian_9.png
37,0,baker_asian_20.png
27,0,baker_asian_29.png
28,0,baker_asian_1.png
34,0,baker_asian_6.png
32,0,baker_asian_26.png
28,0,baker_asian_44.png
23,1,baker_asian_28.png
26,0,baker_asian_4.png
25,0,baker_asian_3.png
38,1,baker_asian_32.png
29,0,baker_asian_23.png
30,0,baker_asian_41.png
32,1,baker_asian_14.png
47,1,baker_asian_42.png
28,1,baker_asian_40.png
26,1,baker_asian_36.png
30,0,baker_asian_27.png
26,0,baker_asian_39.png
23,0,baker_asian_33.png
41,1,baker_asian_30.png
24,0,baker_asian_49.png
43,1,baker_asian_19.png
28,0,baker_asian_18.png
22,1,baker_asian_0.png
28,0,baker_asian_38.png
30,1,baker_asian_25.png
37,1,baker_asian_2.png
28,0,baker_asian_17.png
25,0,baker_asian_11.png
28,0,baker_asian_31.png
32,0,baker_asian_7.png
34,1,baker_asian_45.png
29,1,baker_asian_10.png
25,0,baker_asian_46.png
29,1,baker_asian_21.png
29,0,baker_asian_16.png
30,0,baker_asian_37.png
25,1,baker_asian_35.png
28,0,baker_asian_43.png
38,1,baker_asian_24.png
22,0,baker_asian_22.png
