age_insightface,gender_insightface,image
27,0,singer_white_8.png
25,0,singer_white_4.png
29,0,singer_white_38.png
30,0,singer_white_44.png
23,0,singer_white_10.png
27,0,singer_white_43.png
33,0,singer_white_37.png
26,0,singer_white_15.png
26,0,singer_white_11.png
29,0,singer_white_33.png
25,0,singer_white_25.png
29,0,singer_white_5.png
26,0,singer_white_6.png
27,0,singer_white_46.png
32,0,singer_white_22.png
34,1,singer_white_2.png
28,0,singer_white_45.png
31,0,singer_white_18.png
25,0,singer_white_20.png
24,0,singer_white_39.png
21,0,singer_white_42.png
24,0,singer_white_0.png
25,0,singer_white_3.png
26,0,singer_white_36.png
28,0,singer_white_24.png
26,0,singer_white_7.png
28,0,singer_white_17.png
33,0,singer_white_9.png
25,0,singer_white_29.png
28,0,singer_white_34.png
44,1,singer_white_21.png
26,0,singer_white_32.png
35,0,singer_white_26.png
29,0,singer_white_16.png
34,0,singer_white_28.png
26,0,singer_white_14.png
36,0,singer_white_23.png
27,0,singer_white_1.png
27,0,singer_white_41.png
26,0,singer_white_35.png
40,0,singer_white_30.png
29,0,singer_white_19.png
28,0,singer_white_31.png
28,0,singer_white_13.png
28,0,singer_white_48.png
27,0,singer_white_49.png
36,0,singer_white_27.png
33,0,singer_white_12.png
31,0,singer_white_47.png
26,0,singer_white_40.png
